Day,Month,Year,gglAddress,gglCountry,Type   ,Sub Type   ,TotAffected   ,DisasterID
24,6,1910,"Algiers, Algeria",Algeria,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1910-0005
0,3,1997,"Algiers, Algeria",Algeria,Epidemic ,Bacterial Infectious Diseases ,364,EmDat:1997-0481
24,4,1991,"Algiers, Algeria",Algeria,Epidemic ,Bacterial Infectious Diseases ,204,EmDat:1991-0163
21,6,2003,"Algiers, Algeria",Algeria,Extreme temperature ,Heat wave ,,EmDat:2003-0785
31,8,2012,"Algiers, Algeria",Algeria,Flood ,General Flood ,56,EmDat:2012-0441
3,2,2012,"Algiers, Algeria",Algeria,Flood ,General Flood ,45,EmDat:2012-0034
1,10,2011,"Algiers, Algeria",Algeria,Flood ,General Flood ,793,EmDat:2011-0408
10,9,2009,"Algiers, Algeria",Algeria,Flood ,General Flood ,,EmDat:2009-0394
20,1,2009,"Algiers, Algeria",Algeria,Flood ,General Flood ,2548,EmDat:2009-0019
1,10,2008,"Algiers, Algeria",Algeria,Flood ,Flash Flood ,59050,EmDat:2008-0444
24,11,2007,"Algiers, Algeria",Algeria,Flood ,General flood ,1203,EmDat:2007-0568
21,9,2007,"Algiers, Algeria",Algeria,Flood ,Flash flood ,,EmDat:2007-0449
12,8,2007,"Algiers, Algeria",Algeria,Flood ,General flood ,102,EmDat:2007-0353
3,8,2007,"Algiers, Algeria",Algeria,Flood ,Storm surge/coastal flood ,,EmDat:2007-0344
13,4,2007,"Algiers, Algeria",Algeria,Flood ,Flash flood ,,EmDat:2007-0141
21,3,2007,"Algiers, Algeria",Algeria,Flood ,  ,,EmDat:2007-0116
10,2,2006,"Algiers, Algeria",Algeria,Flood ,General flood ,60000,EmDat:2006-0088
18,6,2005,"Algiers, Algeria",Algeria,Flood ,  ,1750,EmDat:2005-0324
6,3,2005,"Algiers, Algeria",Algeria,Flood ,General flood ,70,EmDat:2005-0095
13,11,2004,"Algiers, Algeria",Algeria,Flood ,  ,20,EmDat:2004-0567
14,4,2004,"Algiers, Algeria",Algeria,Flood ,General flood ,27545,EmDat:2004-0201
15,10,2003,"Algiers, Algeria",Algeria,Flood ,General flood ,,EmDat:2003-0503
9,8,2003,"Algiers, Algeria",Algeria,Flood ,General flood ,,EmDat:2003-0396
2,4,2003,"Algiers, Algeria",Algeria,Flood ,General flood ,50,EmDat:2003-0160
7,12,2002,"Algiers, Algeria",Algeria,Flood ,  ,,EmDat:2002-0752
9,10,2002,"Algiers, Algeria",Algeria,Flood ,General flood ,4,EmDat:2002-0648
17,8,2002,"Algiers, Algeria",Algeria,Flood ,General flood ,2301,EmDat:2002-0540
10,11,2001,"Algiers, Algeria",Algeria,Flood ,General flood ,45423,EmDat:2001-0620
13,10,2000,"Algiers, Algeria",Algeria,Flood ,Flash flood ,5,EmDat:2000-0848
22,10,2000,"Algiers, Algeria",Algeria,Flood ,Flash flood ,100,EmDat:2000-0692
17,8,2000,"Algiers, Algeria",Algeria,Flood ,  ,100,EmDat:2000-0551
6,8,2000,"Algiers, Algeria",Algeria,Flood ,  ,,EmDat:2000-0485
14,1,1999,"Algiers, Algeria",Algeria,Flood ,  ,702,EmDat:1999-0040
2,8,1997,"Algiers, Algeria",Algeria,Flood ,  ,3000,EmDat:1997-0162
23,4,1996,"Algiers, Algeria",Algeria,Flood ,General flood ,101,EmDat:1996-0079
0,10,1994,"Algiers, Algeria",Algeria,Flood ,  ,30000,EmDat:1994-0503
21,9,1994,"Algiers, Algeria",Algeria,Flood ,General flood ,1200,EmDat:1994-0347
19,10,1993,"Algiers, Algeria",Algeria,Flood ,General flood ,16,EmDat:1993-0217
21,1,1992,"Algiers, Algeria",Algeria,Flood ,General flood ,2258,EmDat:1992-0011
9,1,1985,"Algiers, Algeria",Algeria,Flood ,  ,15000,EmDat:1985-0143
0,11,1984,"Algiers, Algeria",Algeria,Flood ,  ,1470,EmDat:1984-0100
10,11,1982,"Algiers, Algeria",Algeria,Flood ,  ,8514,EmDat:1982-0121
4,9,1981,"Algiers, Algeria",Algeria,Flood ,  ,50,EmDat:1981-0116
0,12,1979,"Algiers, Algeria",Algeria,Flood ,  ,30000,EmDat:1979-0111
31,3,1974,"Algiers, Algeria",Algeria,Flood ,  ,20000,EmDat:1974-0017
0,3,1973,"Algiers, Algeria",Algeria,Flood ,  ,146000,EmDat:1973-0016
0,9,1969,"Algiers, Algeria",Algeria,Flood ,  ,200237,EmDat:1969-0096
0,11,1967,"Algiers, Algeria",Algeria,Flood ,  ,30000,EmDat:1967-0070
6,10,1966,"Algiers, Algeria",Algeria,Flood ,  ,35912,EmDat:1966-0079
0,12,1963,"Algiers, Algeria",Algeria,Flood ,  ,45400,EmDat:1963-0037
0,9,1952,"Algiers, Algeria",Algeria,Flood ,  ,,EmDat:1952-0026
1,11,1927,"Algiers, Algeria",Algeria,Flood ,  ,,EmDat:1927-0012
19,1,2004,"Algiers, Algeria",Algeria,Industrial Accident ,Explosion ,74,EmDat:2004-0021
0,1,1988,"Algiers, Algeria",Algeria,Insect infestation ,  ,,EmDat:1988-0015
0,10,1987,"Algiers, Algeria",Algeria,Insect infestation ,Locust ,,EmDat:1987-0173
25,12,1993,"Algiers, Algeria",Algeria,Mass Movement Wet ,Landslide ,696,EmDat:1993-0344
26,12,2004,"Algiers, Algeria",Algeria,Miscellaneous accident ,Explosion ,40,EmDat:2004-0656
20,11,2002,"Algiers, Algeria",Algeria,Miscellaneous accident ,Explosion ,13,EmDat:2002-0716
3,4,2002,"Algiers, Algeria",Algeria,Miscellaneous accident ,Fire ,20,EmDat:2002-0386
8,10,1995,"Algiers, Algeria",Algeria,Miscellaneous accident ,Collapse ,,EmDat:1995-0254
2,6,1990,"Algiers, Algeria",Algeria,Miscellaneous accident ,Other ,,EmDat:1990-0559
27,11,1982,"Algiers, Algeria",Algeria,Miscellaneous accident ,Collapse ,600,EmDat:1982-0118
0,8,1959,"Algiers, Algeria",Algeria,Miscellaneous accident ,Fire ,,EmDat:1959-0041
0,2,2005,"Algiers, Algeria",Algeria,Storm ,  ,5,EmDat:2005-0078
31,1,2003,"Algiers, Algeria",Algeria,Storm ,  ,,EmDat:2003-0059
29,12,2000,"Algiers, Algeria",Algeria,Storm ,  ,10,EmDat:2000-0847
0,9,1988,"Algiers, Algeria",Algeria,Storm ,  ,10107,EmDat:1988-0404
29,9,2012,"Algiers, Algeria",Algeria,Transport accident ,Road ,2,EmDat:2012-0450
13,7,2010,"Algiers, Algeria",Algeria,Transport accident ,Road ,11,EmDat:2010-0322
10,1,2010,"Algiers, Algeria",Algeria,Transport accident ,Road ,15,EmDat:2010-0015
15,11,2009,"Algiers, Algeria",Algeria,Transport accident ,Water ,,EmDat:2009-0617
5,12,2009,"Algiers, Algeria",Algeria,Transport accident ,Road ,16,EmDat:2009-0535
30,9,2009,"Algiers, Algeria",Algeria,Transport accident ,Road ,64,EmDat:2009-0426
15,8,2009,"Algiers, Algeria",Algeria,Transport accident ,Road ,,EmDat:2009-0327
7,8,2008,"Algiers, Algeria",Algeria,Transport accident ,Road ,22,EmDat:2008-0333
17,7,2008,"Algiers, Algeria",Algeria,Transport accident ,Road ,39,EmDat:2008-0279
20,8,2006,"Algiers, Algeria",Algeria,Transport Accident ,Road ,7,EmDat:2006-0453
1,1,2006,"Algiers, Algeria",Algeria,Transport Accident ,Road ,5,EmDat:2006-0002
31,12,2005,"Algiers, Algeria",Algeria,Transport Accident ,Road ,38,EmDat:2005-0717
30,11,2005,"Algiers, Algeria",Algeria,Transport Accident ,Road ,31,EmDat:2005-0666
21,11,2004,"Algiers, Algeria",Algeria,Transport Accident ,Road ,23,EmDat:2004-0585
8,9,2004,"Algiers, Algeria",Algeria,Transport Accident ,Road ,34,EmDat:2004-0461
26,8,2004,"Algiers, Algeria",Algeria,Transport Accident ,Road ,10,EmDat:2004-0442
3,10,2003,"Algiers, Algeria",Algeria,Transport Accident ,Road ,9,EmDat:2003-0486
29,8,2003,"Algiers, Algeria",Algeria,Transport Accident ,Road ,1,EmDat:2003-0435
30,7,2003,"Algiers, Algeria",Algeria,Transport Accident ,Air ,20,EmDat:2003-0319
1,5,2003,"Algiers, Algeria",Algeria,Transport Accident ,Road ,,EmDat:2003-0205
6,3,2003,"Algiers, Algeria",Algeria,Transport Accident ,Air ,10,EmDat:2003-0125
17,8,2002,"Algiers, Algeria",Algeria,Transport Accident ,Water ,1,EmDat:2002-0517
7,5,2002,"Algiers, Algeria",Algeria,Transport Accident ,Road ,16,EmDat:2002-0267
4,4,2002,"Algiers, Algeria",Algeria,Transport Accident ,Water ,9,EmDat:2002-0192
28,2,2002,"Algiers, Algeria",Algeria,Transport Accident ,Road ,20,EmDat:2002-0120
10,8,2000,"Algiers, Algeria",Algeria,Transport Accident ,Road ,,EmDat:2000-0505
2,4,1999,"Algiers, Algeria",Algeria,Transport Accident ,Road ,56,EmDat:1999-0140
14,7,1996,"Algiers, Algeria",Algeria,Transport Accident ,Rail ,107,EmDat:1996-0163
14,1,1994,"Algiers, Algeria",Algeria,Transport Accident ,Rail ,39,EmDat:1994-0711
22,7,1992,"Algiers, Algeria",Algeria,Transport Accident ,Road ,,EmDat:1992-0449
15,2,1989,"Algiers, Algeria",Algeria,Transport Accident ,Water ,,EmDat:1989-0482
27,12,1987,"Algiers, Algeria",Algeria,Transport Accident ,Road ,,EmDat:1987-0513
28,1,1982,"Algiers, Algeria",Algeria,Transport Accident ,Rail ,150,EmDat:1982-0026
27,7,1964,"Algiers, Algeria",Algeria,Transport Accident ,Water ,200,EmDat:1964-0043
27,9,1942,"Algiers, Algeria",Algeria,Transport Accident ,Air ,,EmDat:1942-0033
26,1,1937,"Algiers, Algeria",Algeria,Transport Accident ,Air ,,EmDat:1937-0009
0,9,2007,"Algiers, Algeria",Algeria,Wildfire ,Forest fire ,,EmDat:2007-0670
0,8,1994,"Algiers, Algeria",Algeria,Wildfire ,Forest fire ,,EmDat:1994-0306
29,9,2009,"Pago Pago, Eastern, American Samoa",American Samoa,Earthquake (seismic activity) ,Tsunami ,2500,EmDat:2009-0420
3,6,1985,"Pago Pago, Eastern, American Samoa",American Samoa,Earthquake (seismic activity) ,Earthquake (ground shaking) ,,EmDat:1985-0326
18,5,2003,"Pago Pago, Eastern, American Samoa",American Samoa,Flood ,Flash flood ,3,EmDat:2003-0287
16,2,2005,"Pago Pago, Eastern, American Samoa",American Samoa,Storm ,Tropical cyclone ,,EmDat:2005-0151
5,1,2004,"Pago Pago, Eastern, American Samoa",American Samoa,Storm ,Tropical cyclone ,23060,EmDat:2004-0004
10,1,1989,"Pago Pago, Eastern, American Samoa",American Samoa,Storm ,Tropical cyclone ,,EmDat:1989-0561
0,1,1966,"Pago Pago, Eastern, American Samoa",American Samoa,Storm ,Tropical cyclone ,,EmDat:1966-0117
0,3,2012,"Luanda, Angola",Angola,Drought ,Drought ,1833900,EmDat:2012-9065
0,9,2004,"Luanda, Angola",Angola,Drought ,Drought ,25000,EmDat:2004-9480
0,1,2001,"Luanda, Angola",Angola,Drought ,Drought ,,EmDat:2001-9152
0,3,1997,"Luanda, Angola",Angola,Drought ,Drought ,105000,EmDat:1997-9239
0,1,1989,"Luanda, Angola",Angola,Drought ,Drought ,1900000,EmDat:1989-9145
0,0,1985,"Luanda, Angola",Angola,Drought ,Drought ,500000,EmDat:1985-9400
0,7,1981,"Luanda, Angola",Angola,Drought ,Drought ,80000,EmDat:1981-9309
0,1,2009,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,25795,EmDat:2009-0657
0,3,2009,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,143,EmDat:2009-0093
1,1,2008,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,7495,EmDat:2008-0511
1,1,2008,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,9942,EmDat:2008-0105
2,10,2007,"Luanda, Angola",Angola,Epidemic ,  ,468,EmDat:2007-0659
1,1,2007,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,17875,EmDat:2007-0056
24,10,2006,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,,EmDat:2006-0636
13,2,2006,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,57570,EmDat:2006-0187
13,10,2004,"Luanda, Angola",Angola,Epidemic ,Viral Infectious Diseases ,45,EmDat:2004-0737
0,5,2001,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,88,EmDat:2001-0519
0,5,2001,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,332,EmDat:2001-0427
0,8,2000,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,117,EmDat:2000-0571
1,1,1999,"Luanda, Angola",Angola,Epidemic ,Viral Infectious Diseases ,620,EmDat:1999-0468
0,8,1999,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,253,EmDat:1999-0467
1,1,1998,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,1113,EmDat:1998-0235
0,0,1995,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,1007,EmDat:1995-0480
0,1,1989,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,15525,EmDat:1989-0143
0,6,1987,"Luanda, Angola",Angola,Epidemic ,Bacterial Infectious Diseases ,673,EmDat:1987-0105
0,12,2011,"Luanda, Angola",Angola,Flood ,General Flood ,20100,EmDat:2011-0526
15,12,2011,"Luanda, Angola",Angola,Flood ,General Flood ,5500,EmDat:2011-0523
0,3,2011,"Luanda, Angola",Angola,Flood ,General Flood ,65084,EmDat:2011-0092
3,1,2011,"Luanda, Angola",Angola,Flood ,General Flood ,,EmDat:2011-0003
15,10,2010,"Luanda, Angola",Angola,Flood ,General Flood ,3895,EmDat:2010-0553
21,3,2010,"Luanda, Angola",Angola,Flood ,General Flood ,75000,EmDat:2010-0126
1,3,2010,"Luanda, Angola",Angola,Flood ,General Flood ,110886,EmDat:2010-0105
10,12,2009,"Luanda, Angola",Angola,Flood ,General Flood ,4650,EmDat:2009-0550
1,3,2009,"Luanda, Angola",Angola,Flood ,General Flood ,220000,EmDat:2009-0092
14,2,2009,"Luanda, Angola",Angola,Flood ,General Flood ,415,EmDat:2009-0037
31,1,2008,"Luanda, Angola",Angola,Flood ,General Flood ,81400,EmDat:2008-0060
17,1,2007,"Luanda, Angola",Angola,Flood ,General flood ,40000,EmDat:2007-0027
10,1,2007,"Luanda, Angola",Angola,Flood ,General flood ,6000,EmDat:2007-0010
0,1,2006,"Luanda, Angola",Angola,Flood ,General flood ,225,EmDat:2006-0023
27,1,2005,"Luanda, Angola",Angola,Flood ,General flood ,10000,EmDat:2005-0137
18,12,2004,"Luanda, Angola",Angola,Flood ,General flood ,2000,EmDat:2004-0661
1,2,2004,"Luanda, Angola",Angola,Flood ,General flood ,,EmDat:2004-0159
27,1,2004,"Luanda, Angola",Angola,Flood ,General flood ,331700,EmDat:2004-0019
22,11,2003,"Luanda, Angola",Angola,Flood ,General flood ,225,EmDat:2003-0570
6,2,2003,"Luanda, Angola",Angola,Flood ,General flood ,600,EmDat:2003-0072
6,2,2002,"Luanda, Angola",Angola,Flood ,General flood ,,EmDat:2002-0074
2,4,2001,"Luanda, Angola",Angola,Flood ,General flood ,39928,EmDat:2001-0146
15,1,2001,"Luanda, Angola",Angola,Flood ,  ,5,EmDat:2001-0021
3,5,2000,"Luanda, Angola",Angola,Flood ,  ,11,EmDat:2000-0260
10,4,2000,"Luanda, Angola",Angola,Flood ,  ,3000,EmDat:2000-0193
27,3,2000,"Luanda, Angola",Angola,Flood ,  ,6000,EmDat:2000-0152
8,1,2000,"Luanda, Angola",Angola,Flood ,General flood ,70000,EmDat:2000-0002
0,4,1989,"Luanda, Angola",Angola,Flood ,  ,100000,EmDat:1989-0039
3,11,2007,"Luanda, Angola",Angola,Industrial Accident ,Chemical Spill ,100,EmDat:2007-0538
9,10,2000,"Luanda, Angola",Angola,Mass movement wet ,Landslide ,,EmDat:2000-0657
31,12,2012,"Luanda, Angola",Angola,Miscellaneous accident ,Other ,100,EmDat:2012-0484
13,3,2008,"Luanda, Angola",Angola,Miscellaneous accident ,Collapse ,,EmDat:2008-0106
22,2,2004,"Luanda, Angola",Angola,Miscellaneous accident ,Fire ,87,EmDat:2004-0071
8,6,2001,"Luanda, Angola",Angola,Miscellaneous accident ,Explosion ,17,EmDat:2001-0248
6,9,2000,"Luanda, Angola",Angola,Miscellaneous accident ,Collapse ,,EmDat:2000-0570
5,1,2013,"Luanda, Angola",Angola,Transport accident ,Road ,3,EmDat:2013-0006
14,9,2011,"Luanda, Angola",Angola,Transport accident ,Air ,,EmDat:2011-0358
12,11,2009,"Luanda, Angola",Angola,Transport accident ,Road ,40,EmDat:2009-0488
15,2,2008,"Luanda, Angola",Angola,Transport accident ,Road ,,EmDat:2008-0075
19,1,2008,"Luanda, Angola",Angola,Transport accident ,Air ,,EmDat:2008-0024
25,2,2006,"Luanda, Angola",Angola,Transport Accident ,Air ,12,EmDat:2006-0121
8,2,2005,"Luanda, Angola",Angola,Transport Accident ,Road ,70,EmDat:2005-0072
22,11,2004,"Luanda, Angola",Angola,Transport Accident ,Road ,4,EmDat:2004-0603
20,10,2004,"Luanda, Angola",Angola,Transport Accident ,Road ,4,EmDat:2004-0526
17,7,2003,"Luanda, Angola",Angola,Transport Accident ,Road ,6,EmDat:2003-0342
18,5,2003,"Luanda, Angola",Angola,Transport Accident ,Road ,,EmDat:2003-0244
2,6,2002,"Luanda, Angola",Angola,Transport Accident ,Air ,5,EmDat:2002-0335
27,1,2002,"Luanda, Angola",Angola,Transport Accident ,Air ,30,EmDat:2002-0046
25,12,2001,"Luanda, Angola",Angola,Transport Accident ,Water ,,EmDat:2001-0700
15,12,2001,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:2001-0680
24,9,2001,"Luanda, Angola",Angola,Transport Accident ,Road ,40,EmDat:2001-0538
10,9,2001,"Luanda, Angola",Angola,Transport Accident ,Road ,30,EmDat:2001-0512
11,8,2001,"Luanda, Angola",Angola,Transport Accident ,Road ,27,EmDat:2001-0503
17,3,2001,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:2001-0113
5,2,2000,"Luanda, Angola",Angola,Transport Accident ,Air ,15,EmDat:2000-0907
1,11,2000,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:2000-0747
15,11,2000,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:2000-0737
2,11,2000,"Luanda, Angola",Angola,Transport Accident ,Road ,7,EmDat:2000-0719
16,8,2000,"Luanda, Angola",Angola,Transport Accident ,Road ,20,EmDat:2000-0509
6,7,2000,"Luanda, Angola",Angola,Transport Accident ,Road ,20,EmDat:2000-0386
26,1,2000,"Luanda, Angola",Angola,Transport Accident ,Road ,11,EmDat:2000-0001
4,2,1999,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1999-0049
11,12,1998,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1998-0424
17,6,1995,"Luanda, Angola",Angola,Transport Accident ,Air ,5,EmDat:1995-0396
2,3,1995,"Luanda, Angola",Angola,Transport Accident ,Water ,,EmDat:1995-0383
19,12,1995,"Luanda, Angola",Angola,Transport Accident ,Air ,3,EmDat:1995-0299
22,9,1994,"Luanda, Angola",Angola,Transport Accident ,Rail ,147,EmDat:1994-0350
26,2,1992,"Luanda, Angola",Angola,Transport Accident ,Road ,42,EmDat:1992-0437
22,2,1991,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1991-0607
10,6,1991,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1991-0236
17,11,1990,"Luanda, Angola",Angola,Transport Accident ,Road ,,EmDat:1990-0555
27,3,1990,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1990-0469
27,4,1988,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1988-0174
8,11,1983,"Luanda, Angola",Angola,Transport Accident ,Air ,,EmDat:1983-0145
0,0,1919,"The Valley AI-2640, Anguilla",Anguilla,Drought ,Drought ,,EmDat:1919-9006
0,1,1923,"The Valley AI-2640, Anguilla",Anguilla,Epidemic ,Viral Infectious Diseases ,,EmDat:1923-0017
0,1,1922,"The Valley AI-2640, Anguilla",Anguilla,Epidemic ,Viral Infectious Diseases ,,EmDat:1922-0010
0,1,1921,"The Valley AI-2640, Anguilla",Anguilla,Epidemic ,Viral Infectious Diseases ,,EmDat:1921-0005
0,1,1920,"The Valley AI-2640, Anguilla",Anguilla,Epidemic ,Viral Infectious Diseases ,,EmDat:1920-0012
0,1,1919,"The Valley AI-2640, Anguilla",Anguilla,Epidemic ,Viral Infectious Diseases ,,EmDat:1919-0007
16,6,1983,"The Valley AI-2640, Anguilla",Anguilla,Flood ,  ,,EmDat:1983-0293
17,11,1999,"The Valley AI-2640, Anguilla",Anguilla,Storm ,Tropical cyclone ,150,EmDat:1999-0528
7,11,1984,"The Valley AI-2640, Anguilla",Anguilla,Storm ,Tropical cyclone ,,EmDat:1984-0200
18,4,1983,"The Valley AI-2640, Anguilla",Anguilla,Storm ,Local storm ,,EmDat:1983-0292
3,9,1979,"The Valley AI-2640, Anguilla",Anguilla,Storm ,Tropical cyclone ,,EmDat:1979-0185
4,9,1960,"The Valley AI-2640, Anguilla",Anguilla,Storm ,Tropical cyclone ,1250,EmDat:1960-0026
2,1,1955,"The Valley AI-2640, Anguilla",Anguilla,Storm ,Tropical cyclone ,,EmDat:1955-0025
6,7,1975,"The Valley AI-2640, Anguilla",Anguilla,Transport Accident ,Water ,,EmDat:1975-0090
0,11,1983,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Drought ,Drought ,75000,EmDat:1983-9139
29,8,2010,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,5000,EmDat:2010-0468
15,10,2008,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,25800,EmDat:2008-0604
17,11,1999,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,3423,EmDat:1999-0525
20,10,1999,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,2534,EmDat:1999-0438
20,9,1998,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,2025,EmDat:1998-0383
5,9,1995,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,3702,EmDat:1995-0192
27,8,1990,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,,EmDat:1990-0052
17,9,1989,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,8030,EmDat:1989-0115
26,9,1966,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,,EmDat:1966-0072
4,9,1960,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,,EmDat:1960-0024
1,9,1950,"Saint John's, Antigua and Barbuda",Antigua and Barbuda,Storm ,Tropical cyclone ,,EmDat:1950-0009
0,1,2009,"Buenos Aires, Argentina",Argentina,Drought ,Drought ,,EmDat:2009-9055
0,6,2003,"Buenos Aires, Argentina",Argentina,Drought ,Drought ,,EmDat:2003-9785
28,5,2002,"Buenos Aires, Argentina",Argentina,Earthquake (seismic activity) ,Earthquake (ground shaking) ,727,EmDat:2002-0368
26,1,1985,"Buenos Aires, Argentina",Argentina,Earthquake (seismic activity) ,Earthquake (ground shaking) ,45238,EmDat:1985-0024
23,11,1977,"Buenos Aires, Argentina",Argentina,Earthquake (seismic activity) ,Earthquake (ground shaking) ,40100,EmDat:1977-0137
18,12,1949,"Buenos Aires, Argentina",Argentina,Earthquake (seismic activity) ,Earthquake (ground shaking) ,5000,EmDat:1949-0017
15,1,1944,"Buenos Aires, Argentina",Argentina,Earthquake (seismic activity) ,Earthquake (ground shaking) ,155000,EmDat:1944-0002
0,3,2009,"Buenos Aires, Argentina",Argentina,Epidemic ,Viral Infectious Diseases ,13366,EmDat:2009-0128
0,2,1992,"Buenos Aires, Argentina",Argentina,Epidemic ,Bacterial Infectious Diseases ,3883,EmDat:1992-0041
0,7,2010,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Cold wave ,,EmDat:2010-0294
0,5,2007,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Extreme winter conditions ,,EmDat:2007-0263
0,7,2004,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Cold wave ,,EmDat:2004-0331
0,7,2002,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Cold wave ,200,EmDat:2002-0494
0,7,2001,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Cold wave ,3000,EmDat:2001-0377
17,6,2000,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Cold wave ,300,EmDat:2000-0421
0,9,1995,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Cold wave ,25000,EmDat:1995-0221
4,1,1972,"Buenos Aires, Argentina",Argentina,Extreme temperature ,Heat wave ,,EmDat:1972-0014
20,11,2012,"Buenos Aires, Argentina",Argentina,Flood ,General Flood ,10000,EmDat:2012-0593
