Item,Disaster Type,Month,gglCountry,PersonsPerItem
BlanketGen,DEFAULT,-1,Finland,0.51
BlanketGen,DEFAULT,-1,France,0.76
BlanketGen,DEFAULT,-1,French Guiana,8.31
BlanketGen,DEFAULT,-1,French Polynesia,6.7
BlanketGen,DEFAULT,-1,Gabon,5.57
BlanketGen,DEFAULT,-1,Georgia,0.93
BlanketGen,DEFAULT,-1,Germany,0.65
BlanketGen,DEFAULT,-1,Ghana,1E+15
BlanketGen,DEFAULT,-1,Greece,1.06
BlanketGen,DEFAULT,-1,Grenada,20.93
BlanketGen,DEFAULT,-1,Guadeloupe,7.65
BlanketGen,DEFAULT,-1,Guam,23.48
BlanketGen,DEFAULT,-1,Guatemala,4.55
BlanketGen,DEFAULT,-1,Guinea,11.54
BlanketGen,DEFAULT,-1,Guinea-Bissau,9.31
BlanketGen,DEFAULT,-1,Guyana,6.32
BlanketGen,DEFAULT,-1,Haiti,3.52
BlanketGen,DEFAULT,-1,Honduras,20
BlanketGen,DEFAULT,-1,Hong Kong,4.79
BlanketGen,DEFAULT,-1,Hungary,0.69
BlanketGen,DEFAULT,-1,Iceland,0.55
BlanketGen,DEFAULT,-1,India,2.32
BlanketGen,DEFAULT,-1,Indonesia,8.46
BlanketGen,DEFAULT,-1,Iran,0.91
BlanketGen,DEFAULT,-1,Iraq,1.58
BlanketGen,DEFAULT,-1,Ireland,0.73
BlanketGen,DEFAULT,-1,Israel,1.28
BlanketGen,DEFAULT,-1,Italy,0.87
BlanketGen,DEFAULT,-1,Jamaica,8.46
BlanketGen,DEFAULT,-1,Japan,0.92
BlanketGen,DEFAULT,-1,Jordan,1.21
BlanketGen,DEFAULT,-1,Kazakhstan,0.51
BlanketGen,DEFAULT,-1,Kenya,1.62
BlanketGen,DEFAULT,-1,Kiribati,1E+15
BlanketGen,DEFAULT,-1,Kuwait,2.43
BlanketGen,DEFAULT,-1,Kyrgyzstan,0.54
BlanketGen,DEFAULT,-1,Laos,3.14
BlanketGen,DEFAULT,-1,Latvia,0.61
BlanketGen,DEFAULT,-1,Lebanon,1.01
BlanketGen,DEFAULT,-1,Lesotho,0.76
BlanketGen,DEFAULT,-1,Liberia,8.23
BlanketGen,DEFAULT,-1,Libya,1.33
BlanketGen,DEFAULT,-1,Lithuania,0.59
BlanketGen,DEFAULT,-1,Luxembourg,0.66
BlanketGen,DEFAULT,-1,Macau,3.4
BlanketGen,DEFAULT,-1,Macedonia (FYROM),0.73
BlanketGen,DEFAULT,-1,Madagascar,2.06
BlanketGen,DEFAULT,-1,Malawi,1.52
BlanketGen,DEFAULT,-1,Malaysia,8.74
BlanketGen,DEFAULT,-1,Maldives,1E+15
BlanketGen,DEFAULT,-1,Mali,20.45
BlanketGen,DEFAULT,-1,Malta,1.39
BlanketGen,DEFAULT,-1,Marshall Islands,1E+15
BlanketGen,DEFAULT,-1,Martinique,13.43
BlanketGen,DEFAULT,-1,Mauritania,8.21
BlanketGen,DEFAULT,-1,Mauritius,4.17
BlanketGen,DEFAULT,-1,Mayotte,18.75
BlanketGen,DEFAULT,-1,Mexico,1.15
BlanketGen,DEFAULT,-1,Micronesia,42.19
BlanketGen,DEFAULT,-1,Moldova,0.67
BlanketGen,DEFAULT,-1,Mongolia,0.4
BlanketGen,DEFAULT,-1,Montenegro,0.77
BlanketGen,DEFAULT,-1,Montserrat,7.65
BlanketGen,DEFAULT,-1,Morocco,1.09
BlanketGen,DEFAULT,-1,Mozambique,2.63
BlanketGen,DEFAULT,-1,Namibia,1.24
BlanketGen,DEFAULT,-1,Nepal,1.02
BlanketGen,DEFAULT,-1,New Caledonia,2.88
BlanketGen,DEFAULT,-1,New Zealand,0.76
BlanketGen,DEFAULT,-1,Nicaragua,46.55
BlanketGen,DEFAULT,-1,Nicosia,1.27
BlanketGen,DEFAULT,-1,Niger,5.7
BlanketGen,DEFAULT,-1,Nigeria,6.37
BlanketGen,DEFAULT,-1,Niue,8.08
BlanketGen,DEFAULT,-1,North Korea,0.63
BlanketGen,DEFAULT,-1,Northern Mariana Islands,122.73
BlanketGen,DEFAULT,-1,Norway,0.54
BlanketGen,DEFAULT,-1,Oman,5.71
BlanketGen,DEFAULT,-1,Pakistan,1.41
BlanketGen,DEFAULT,-1,Palau,26.21
BlanketGen,DEFAULT,-1,Panama,1.82
BlanketGen,DEFAULT,-1,Papua New Guinea,3.93
BlanketGen,DEFAULT,-1,Paraguay,1.87
BlanketGen,DEFAULT,-1,Peru,1
BlanketGen,DEFAULT,-1,Philippines,11.34
BlanketGen,DEFAULT,-1,Poland,0.54
BlanketGen,DEFAULT,-1,Portugal,1.07
BlanketGen,DEFAULT,-1,Puerto Rico,3.14
BlanketGen,DEFAULT,-1,Qatar,6.55
BlanketGen,DEFAULT,-1,Republic of the Union of Myanmar,3.4
BlanketGen,DEFAULT,-1,Reunion,6.92
BlanketGen,DEFAULT,-1,Romania,0.66
BlanketGen,DEFAULT,-1,Russia,0.43
BlanketGen,DEFAULT,-1,Rwanda,1.37
BlanketGen,DEFAULT,-1,Saint Helena,1.12
BlanketGen,DEFAULT,-1,Saint Kitts and Nevis,23.68
BlanketGen,DEFAULT,-1,Saint Lucia,1E+15
BlanketGen,DEFAULT,-1,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,-1,Samoa,32.14
BlanketGen,DEFAULT,-1,Sao Tome and Principe,12.56
BlanketGen,DEFAULT,-1,Saudi Arabia,2.45
BlanketGen,DEFAULT,-1,Senegal,5.34
BlanketGen,DEFAULT,-1,Serbia,0.69
BlanketGen,DEFAULT,-1,Seychelles,1E+15
BlanketGen,DEFAULT,-1,Sierra Leone,8.46
BlanketGen,DEFAULT,-1,Singapore,93.1
BlanketGen,DEFAULT,-1,Slovakia,0.57
BlanketGen,DEFAULT,-1,Slovenia,0.62
BlanketGen,DEFAULT,-1,Solomon Islands,13.78
BlanketGen,DEFAULT,-1,Somalia,4.96
BlanketGen,DEFAULT,-1,South Africa,0.95
BlanketGen,DEFAULT,-1,South Korea,0.77
BlanketGen,DEFAULT,-1,South Sudan,4.54
BlanketGen,DEFAULT,-1,Spain,0.98
BlanketGen,DEFAULT,-1,Sri Lanka,25.23
BlanketGen,DEFAULT,-1,Sudan,3.9
BlanketGen,DEFAULT,-1,Suriname,1E+15
BlanketGen,DEFAULT,-1,Swaziland,1.27
BlanketGen,DEFAULT,-1,Sweden,0.54
BlanketGen,DEFAULT,-1,Switzerland,0.57
BlanketGen,DEFAULT,-1,Syria,1.07
BlanketGen,DEFAULT,-1,Taiwan,2.43
BlanketGen,DEFAULT,-1,Tajikistan,0.64
BlanketGen,DEFAULT,-1,Tanzania,1.91
BlanketGen,DEFAULT,-1,Thailand,7.65
BlanketGen,DEFAULT,-1,The Bahamas,5.93
BlanketGen,DEFAULT,-1,The Gambia,4.5
BlanketGen,DEFAULT,-1,The Netherlands,0.71
BlanketGen,DEFAULT,-1,Timor-Leste,1E+15
BlanketGen,DEFAULT,-1,Togo,9.89
BlanketGen,DEFAULT,-1,Tokelau,1E+15
BlanketGen,DEFAULT,-1,Tonga,1E+15
BlanketGen,DEFAULT,-1,Trinidad and Tobago,26.21
BlanketGen,DEFAULT,-1,Tunisia,1.15
BlanketGen,DEFAULT,-1,Turkey,0.75
BlanketGen,DEFAULT,-1,Turkmenistan,0.84
BlanketGen,DEFAULT,-1,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,-1,Tuvalu,1E+15
BlanketGen,DEFAULT,-1,U.S. Virgin Islands,9.28
BlanketGen,DEFAULT,-1,Uganda,1.5
BlanketGen,DEFAULT,-1,Ukraine,0.65
BlanketGen,DEFAULT,-1,United Arab Emirates,4.56
BlanketGen,DEFAULT,-1,United Kingdom,0.7
BlanketGen,DEFAULT,-1,United States,0.92
BlanketGen,DEFAULT,-1,Uruguay,1.04
BlanketGen,DEFAULT,-1,Uzbekistan,0.73
BlanketGen,DEFAULT,-1,Vanuatu,4.95
BlanketGen,DEFAULT,-1,Venezuela,3.68
BlanketGen,DEFAULT,-1,Vietnam,4.73
BlanketGen,DEFAULT,-1,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,-1,Yemen,1E+15
BlanketGen,DEFAULT,-1,Zambia,1.3
BlanketGen,DEFAULT,-1,Zimbabwe,1.16
BlanketGen,DEFAULT,DEFAULT,Afghanistan,0.78
BlanketGen,DEFAULT,DEFAULT,Albania,0.98
BlanketGen,DEFAULT,DEFAULT,Algeria,1.06
BlanketGen,DEFAULT,DEFAULT,American Samoa,5.82
BlanketGen,DEFAULT,DEFAULT,Angola,1.54
BlanketGen,DEFAULT,DEFAULT,Anguilla,1E+15
BlanketGen,DEFAULT,DEFAULT,Antigua and Barbuda,168.75
BlanketGen,DEFAULT,DEFAULT,Argentina,0.91
BlanketGen,DEFAULT,DEFAULT,Armenia,0.53
BlanketGen,DEFAULT,DEFAULT,Australia,1.01
BlanketGen,DEFAULT,DEFAULT,Austria,0.6
BlanketGen,DEFAULT,DEFAULT,Azerbaijan,0.74
BlanketGen,DEFAULT,DEFAULT,Bahrain,15.98
BlanketGen,DEFAULT,DEFAULT,Bangladesh,4.02
BlanketGen,DEFAULT,DEFAULT,Barbados,24.11
BlanketGen,DEFAULT,DEFAULT,Belarus,0.58
BlanketGen,DEFAULT,DEFAULT,Belgium,0.68
BlanketGen,DEFAULT,DEFAULT,Belize,7.78
BlanketGen,DEFAULT,DEFAULT,Benin,7.96
BlanketGen,DEFAULT,DEFAULT,Bermuda,3.31
BlanketGen,DEFAULT,DEFAULT,Bhutan,0.91
BlanketGen,DEFAULT,DEFAULT,Bolivia,0.92
BlanketGen,DEFAULT,DEFAULT,Bosnia and Herzegovina,0.7
BlanketGen,DEFAULT,DEFAULT,Botswana,1.22
BlanketGen,DEFAULT,DEFAULT,Brazil,3.04
BlanketGen,DEFAULT,DEFAULT,British Virgin Islands,12.92
BlanketGen,DEFAULT,DEFAULT,Brunei,25.96
BlanketGen,DEFAULT,DEFAULT,Bulgaria,0.71
BlanketGen,DEFAULT,DEFAULT,Burkina Faso,8.11
BlanketGen,DEFAULT,DEFAULT,Burundi,1.41
BlanketGen,DEFAULT,DEFAULT,Cambodia,15.25
BlanketGen,DEFAULT,DEFAULT,Cameroon,2.46
BlanketGen,DEFAULT,DEFAULT,Canada,0.48
BlanketGen,DEFAULT,DEFAULT,Cape Verde,4.26
BlanketGen,DEFAULT,DEFAULT,Cayman Islands,108
BlanketGen,DEFAULT,DEFAULT,Central African Republic,2.72
BlanketGen,DEFAULT,DEFAULT,Chad,3.81
BlanketGen,DEFAULT,DEFAULT,Chile,0.8
BlanketGen,DEFAULT,DEFAULT,China,0.7
BlanketGen,DEFAULT,DEFAULT,Colombia,3.94
BlanketGen,DEFAULT,DEFAULT,Comoros,3.94
BlanketGen,DEFAULT,DEFAULT,Congo,3.96
BlanketGen,DEFAULT,DEFAULT,Cook Islands,1E+15
BlanketGen,DEFAULT,DEFAULT,Costa Rica,3.33
BlanketGen,DEFAULT,DEFAULT,Cote d'Ivoire,5.42
BlanketGen,DEFAULT,DEFAULT,Croatia,0.83
BlanketGen,DEFAULT,DEFAULT,Cuba,5.31
BlanketGen,DEFAULT,DEFAULT,Curacao,1E+15
BlanketGen,DEFAULT,DEFAULT,Czech Republic,0.59
BlanketGen,DEFAULT,DEFAULT,Democratic Republic of the Congo,2.36
BlanketGen,DEFAULT,DEFAULT,Denmark,0.67
BlanketGen,DEFAULT,DEFAULT,Djibouti,50.94
BlanketGen,DEFAULT,DEFAULT,Dominica,7.65
BlanketGen,DEFAULT,DEFAULT,Dominican Republic,4.96
BlanketGen,DEFAULT,DEFAULT,Ecuador,2.8
BlanketGen,DEFAULT,DEFAULT,Egypt,1.63
BlanketGen,DEFAULT,DEFAULT,El Salvador,3.38
BlanketGen,DEFAULT,DEFAULT,Equatorial Guinea,3.3
BlanketGen,DEFAULT,DEFAULT,Eritrea,5.18
BlanketGen,DEFAULT,DEFAULT,Estonia,0.57
BlanketGen,DEFAULT,DEFAULT,Ethiopia,1.27
BlanketGen,DEFAULT,DEFAULT,Fiji,7.61
BlanketGen,DEFAULT,DEFAULT,Finland,0.51
BlanketGen,DEFAULT,DEFAULT,France,0.76
BlanketGen,DEFAULT,DEFAULT,French Guiana,8.31
BlanketGen,DEFAULT,DEFAULT,French Polynesia,6.7
BlanketGen,DEFAULT,DEFAULT,Gabon,5.57
BlanketGen,DEFAULT,DEFAULT,Georgia,0.93
BlanketGen,DEFAULT,DEFAULT,Germany,0.65
BlanketGen,DEFAULT,DEFAULT,Ghana,1E+15
BlanketGen,DEFAULT,DEFAULT,Greece,1.06
BlanketGen,DEFAULT,DEFAULT,Grenada,20.93
BlanketGen,DEFAULT,DEFAULT,Guadeloupe,7.65
BlanketGen,DEFAULT,DEFAULT,Guam,23.48
BlanketGen,DEFAULT,DEFAULT,Guatemala,4.55
BlanketGen,DEFAULT,DEFAULT,Guinea,11.54
BlanketGen,DEFAULT,DEFAULT,Guinea-Bissau,9.31
BlanketGen,DEFAULT,DEFAULT,Guyana,6.32
BlanketGen,DEFAULT,DEFAULT,Haiti,3.52
BlanketGen,DEFAULT,DEFAULT,Honduras,20
BlanketGen,DEFAULT,DEFAULT,Hong Kong,4.79
BlanketGen,DEFAULT,DEFAULT,Hungary,0.69
BlanketGen,DEFAULT,DEFAULT,Iceland,0.55
BlanketGen,DEFAULT,DEFAULT,India,2.32
BlanketGen,DEFAULT,DEFAULT,Indonesia,8.46
BlanketGen,DEFAULT,DEFAULT,Iran,0.91
BlanketGen,DEFAULT,DEFAULT,Iraq,1.58
BlanketGen,DEFAULT,DEFAULT,Ireland,0.73
BlanketGen,DEFAULT,DEFAULT,Israel,1.28
BlanketGen,DEFAULT,DEFAULT,Italy,0.87
BlanketGen,DEFAULT,DEFAULT,Jamaica,8.46
BlanketGen,DEFAULT,DEFAULT,Japan,0.92
BlanketGen,DEFAULT,DEFAULT,Jordan,1.21
BlanketGen,DEFAULT,DEFAULT,Kazakhstan,0.51
BlanketGen,DEFAULT,DEFAULT,Kenya,1.62
BlanketGen,DEFAULT,DEFAULT,Kiribati,1E+15
BlanketGen,DEFAULT,DEFAULT,Kuwait,2.43
BlanketGen,DEFAULT,DEFAULT,Kyrgyzstan,0.54
BlanketGen,DEFAULT,DEFAULT,Laos,3.14
BlanketGen,DEFAULT,DEFAULT,Latvia,0.61
BlanketGen,DEFAULT,DEFAULT,Lebanon,1.01
BlanketGen,DEFAULT,DEFAULT,Lesotho,0.76
BlanketGen,DEFAULT,DEFAULT,Liberia,8.23
BlanketGen,DEFAULT,DEFAULT,Libya,1.33
BlanketGen,DEFAULT,DEFAULT,Lithuania,0.59
BlanketGen,DEFAULT,DEFAULT,Luxembourg,0.66
BlanketGen,DEFAULT,DEFAULT,Macau,3.4
BlanketGen,DEFAULT,DEFAULT,Macedonia (FYROM),0.73
BlanketGen,DEFAULT,DEFAULT,Madagascar,2.06
BlanketGen,DEFAULT,DEFAULT,Malawi,1.52
BlanketGen,DEFAULT,DEFAULT,Malaysia,8.74
BlanketGen,DEFAULT,DEFAULT,Maldives,1E+15
BlanketGen,DEFAULT,DEFAULT,Mali,20.45
BlanketGen,DEFAULT,DEFAULT,Malta,1.39
BlanketGen,DEFAULT,DEFAULT,Marshall Islands,1E+15
BlanketGen,DEFAULT,DEFAULT,Martinique,13.43
BlanketGen,DEFAULT,DEFAULT,Mauritania,8.21
BlanketGen,DEFAULT,DEFAULT,Mauritius,4.17
BlanketGen,DEFAULT,DEFAULT,Mayotte,18.75
BlanketGen,DEFAULT,DEFAULT,Mexico,1.15
BlanketGen,DEFAULT,DEFAULT,Micronesia,42.19
BlanketGen,DEFAULT,DEFAULT,Moldova,0.67
BlanketGen,DEFAULT,DEFAULT,Mongolia,0.4
BlanketGen,DEFAULT,DEFAULT,Montenegro,0.77
BlanketGen,DEFAULT,DEFAULT,Montserrat,7.65
BlanketGen,DEFAULT,DEFAULT,Morocco,1.09
BlanketGen,DEFAULT,DEFAULT,Mozambique,2.63
BlanketGen,DEFAULT,DEFAULT,Namibia,1.24
BlanketGen,DEFAULT,DEFAULT,Nepal,1.02
BlanketGen,DEFAULT,DEFAULT,New Caledonia,2.88
BlanketGen,DEFAULT,DEFAULT,New Zealand,0.76
BlanketGen,DEFAULT,DEFAULT,Nicaragua,46.55
BlanketGen,DEFAULT,DEFAULT,Nicosia,1.27
BlanketGen,DEFAULT,DEFAULT,Niger,5.7
BlanketGen,DEFAULT,DEFAULT,Nigeria,6.37
BlanketGen,DEFAULT,DEFAULT,Niue,8.08
BlanketGen,DEFAULT,DEFAULT,North Korea,0.63
BlanketGen,DEFAULT,DEFAULT,Northern Mariana Islands,122.73
BlanketGen,DEFAULT,DEFAULT,Norway,0.54
BlanketGen,DEFAULT,DEFAULT,Oman,5.71
BlanketGen,DEFAULT,DEFAULT,Pakistan,1.41
BlanketGen,DEFAULT,DEFAULT,Palau,26.21
BlanketGen,DEFAULT,DEFAULT,Panama,1.82
BlanketGen,DEFAULT,DEFAULT,Papua New Guinea,3.93
BlanketGen,DEFAULT,DEFAULT,Paraguay,1.87
BlanketGen,DEFAULT,DEFAULT,Peru,1
BlanketGen,DEFAULT,DEFAULT,Philippines,11.34
BlanketGen,DEFAULT,DEFAULT,Poland,0.54
BlanketGen,DEFAULT,DEFAULT,Portugal,1.07
BlanketGen,DEFAULT,DEFAULT,Puerto Rico,3.14
BlanketGen,DEFAULT,DEFAULT,Qatar,6.55
BlanketGen,DEFAULT,DEFAULT,Republic of the Union of Myanmar,3.4
BlanketGen,DEFAULT,DEFAULT,Reunion,6.92
BlanketGen,DEFAULT,DEFAULT,Romania,0.66
BlanketGen,DEFAULT,DEFAULT,Russia,0.43
BlanketGen,DEFAULT,DEFAULT,Rwanda,1.37
BlanketGen,DEFAULT,DEFAULT,Saint Helena,1.12
BlanketGen,DEFAULT,DEFAULT,Saint Kitts and Nevis,23.68
BlanketGen,DEFAULT,DEFAULT,Saint Lucia,1E+15
BlanketGen,DEFAULT,DEFAULT,Saint Vincent and the Grenadines,1E+15
BlanketGen,DEFAULT,DEFAULT,Samoa,32.14
BlanketGen,DEFAULT,DEFAULT,Sao Tome and Principe,12.56
BlanketGen,DEFAULT,DEFAULT,Saudi Arabia,2.45
BlanketGen,DEFAULT,DEFAULT,Senegal,5.34
BlanketGen,DEFAULT,DEFAULT,Serbia,0.69
BlanketGen,DEFAULT,DEFAULT,Seychelles,1E+15
BlanketGen,DEFAULT,DEFAULT,Sierra Leone,8.46
BlanketGen,DEFAULT,DEFAULT,Singapore,93.1
BlanketGen,DEFAULT,DEFAULT,Slovakia,0.57
BlanketGen,DEFAULT,DEFAULT,Slovenia,0.62
BlanketGen,DEFAULT,DEFAULT,Solomon Islands,13.78
BlanketGen,DEFAULT,DEFAULT,Somalia,4.96
BlanketGen,DEFAULT,DEFAULT,South Africa,0.95
BlanketGen,DEFAULT,DEFAULT,South Korea,0.77
BlanketGen,DEFAULT,DEFAULT,South Sudan,4.54
BlanketGen,DEFAULT,DEFAULT,Spain,0.98
BlanketGen,DEFAULT,DEFAULT,Sri Lanka,25.23
BlanketGen,DEFAULT,DEFAULT,Sudan,3.9
BlanketGen,DEFAULT,DEFAULT,Suriname,1E+15
BlanketGen,DEFAULT,DEFAULT,Swaziland,1.27
BlanketGen,DEFAULT,DEFAULT,Sweden,0.54
BlanketGen,DEFAULT,DEFAULT,Switzerland,0.57
BlanketGen,DEFAULT,DEFAULT,Syria,1.07
BlanketGen,DEFAULT,DEFAULT,Taiwan,2.43
BlanketGen,DEFAULT,DEFAULT,Tajikistan,0.64
BlanketGen,DEFAULT,DEFAULT,Tanzania,1.91
BlanketGen,DEFAULT,DEFAULT,Thailand,7.65
BlanketGen,DEFAULT,DEFAULT,The Bahamas,5.93
BlanketGen,DEFAULT,DEFAULT,The Gambia,4.5
BlanketGen,DEFAULT,DEFAULT,The Netherlands,0.71
BlanketGen,DEFAULT,DEFAULT,Timor-Leste,1E+15
BlanketGen,DEFAULT,DEFAULT,Togo,9.89
BlanketGen,DEFAULT,DEFAULT,Tokelau,1E+15
BlanketGen,DEFAULT,DEFAULT,Tonga,1E+15
BlanketGen,DEFAULT,DEFAULT,Trinidad and Tobago,26.21
BlanketGen,DEFAULT,DEFAULT,Tunisia,1.15
BlanketGen,DEFAULT,DEFAULT,Turkey,0.75
BlanketGen,DEFAULT,DEFAULT,Turkmenistan,0.84
BlanketGen,DEFAULT,DEFAULT,Turks and Caicos Islands,1E+15
BlanketGen,DEFAULT,DEFAULT,Tuvalu,1E+15
BlanketGen,DEFAULT,DEFAULT,U.S. Virgin Islands,9.28
BlanketGen,DEFAULT,DEFAULT,Uganda,1.5
BlanketGen,DEFAULT,DEFAULT,Ukraine,0.65
BlanketGen,DEFAULT,DEFAULT,United Arab Emirates,4.56
BlanketGen,DEFAULT,DEFAULT,United Kingdom,0.7
BlanketGen,DEFAULT,DEFAULT,United States,0.92
BlanketGen,DEFAULT,DEFAULT,Uruguay,1.04
BlanketGen,DEFAULT,DEFAULT,Uzbekistan,0.73
BlanketGen,DEFAULT,DEFAULT,Vanuatu,4.95
BlanketGen,DEFAULT,DEFAULT,Venezuela,3.68
BlanketGen,DEFAULT,DEFAULT,Vietnam,4.73
BlanketGen,DEFAULT,DEFAULT,Wallis and Futuna,1E+15
BlanketGen,DEFAULT,DEFAULT,Yemen,1E+15
BlanketGen,DEFAULT,DEFAULT,Zambia,1.3
BlanketGen,DEFAULT,DEFAULT,Zimbabwe,1.16
SoapBarGen,DEFAULT,DEFAULT,DEFAULT,1
JerryCanGen,DEFAULT,DEFAULT,DEFAULT,2.5
KitchenSetGen,DEFAULT,DEFAULT,DEFAULT,5
LatrinePlateGen,DEFAULT,DEFAULT,DEFAULT,50
BucketGen,DEFAULT,DEFAULT,DEFAULT,5
SoapBarGen,DEFAULT,-1,DEFAULT,1
JerryCanGen,DEFAULT,-1,DEFAULT,2.5
KitchenSetGen,DEFAULT,-1,DEFAULT,5
LatrinePlateGen,DEFAULT,-1,DEFAULT,50
BucketGen,DEFAULT,-1,DEFAULT,5
