Day,Month,Year,gglCountry,gglAddress,Type,SubType,TotAffected,DisasterID
1,5,1990,Arkansas,Sebastian County,Flood,SEVERE STORMS & FLOODING,32693.44,
1,5,1990,Arkansas,Miller County,Flood,SEVERE STORMS & FLOODING,6434.480000000001,
1,5,1990,Arkansas,Pike County,Flood,SEVERE STORMS & FLOODING,14915.94,
1,5,1990,Arkansas,Lafayette County,Flood,SEVERE STORMS & FLOODING,4377.3600000000015,
14,4,1990,Oklahoma,Atoka County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3687.32,
1,5,1990,Arkansas,Ouachita County,Flood,SEVERE STORMS & FLOODING,6791.2,
14,4,1990,Oklahoma,Bryan County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11028.16,
14,4,1990,Oklahoma,Garvin County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",7169.76,
14,4,1990,Oklahoma,Murray County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3506.88,
14,4,1990,Oklahoma,Sequoyah County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11021.66,
1,5,1990,Arkansas,Stone County,Flood,SEVERE STORMS & FLOODING,8372.52,
1,5,1990,Arkansas,Madison County,Flood,SEVERE STORMS & FLOODING,3460.08,
14,4,1990,Oklahoma,Love County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2449.98,
14,4,1990,Oklahoma,Cleveland County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",66496.3,
1,5,1990,Arkansas,Pulaski County,Flood,SEVERE STORMS & FLOODING,9066.72,
14,4,1990,Oklahoma,Pontotoc County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",9747.92,
14,4,1990,Oklahoma,Kingfisher County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3908.84,
14,4,1990,Oklahoma,McIntosh County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5265.52,
14,4,1990,Oklahoma,Ellis County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",38898.6,
18,5,1990,Iowa,Calhoun County,Flood,SEVERE STORMS & FLOODING,1983.02,
14,4,1990,Oklahoma,Seminole County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6625.320000000002,
15,5,1990,Missouri,Clay County,Flood,SEVERE STORMS & FLOODING,2440.36,
14,4,1990,Oklahoma,Adair County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5897.58,
18,5,1990,Iowa,Carroll County,Flood,SEVERE STORMS & FLOODING,7810.92,
14,4,1990,Oklahoma,McCurtain County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",8619.26,
18,5,1990,Iowa,Boone County,Flood,SEVERE STORMS & FLOODING,6403.54,
14,4,1990,Oklahoma,Delaware County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",145334.54,
14,4,1990,Oklahoma,Coal County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1540.5,
14,4,1990,Oklahoma,Roger Mills County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",948.22,
14,4,1990,Oklahoma,Pottawatomie County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",18054.92,
18,5,1990,Iowa,Greene County,Flood,SEVERE STORMS & FLOODING,4784.78,
18,5,1990,Iowa,Des Moines County,Flood,SEVERE STORMS & FLOODING,10484.5,
14,4,1990,Oklahoma,Latimer County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2900.04,
14,4,1990,Oklahoma,Logan County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",9553.18,
15,5,1990,Missouri,Greene County,Flood,SEVERE STORMS & FLOODING,4784.78,
15,5,1990,Missouri,Moniteau County,Flood,SEVERE STORMS & FLOODING,4057.82,
14,4,1990,Oklahoma,Choctaw County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3953.3,
14,4,1990,Oklahoma,Carter County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",14930.24,
14,4,1990,Oklahoma,Pittsburg County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11917.62,
18,5,1990,Iowa,Crawford County,Flood,SEVERE STORMS & FLOODING,4327.440000000001,
15,5,1990,Missouri,Platte County,Flood,SEVERE STORMS & FLOODING,2253.42,
14,4,1990,Oklahoma,Cherokee County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",13219.7,
14,4,1990,Oklahoma,Payne County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",20111.0,
18,5,1990,Iowa,Clinton County,Flood,SEVERE STORMS & FLOODING,10201.88,
1,5,1990,Arkansas,Scott County,Flood,SEVERE STORMS & FLOODING,6026.02,
14,4,1990,Oklahoma,Haskell County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1533.74,
14,4,1990,Oklahoma,Lincoln County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4707.56,
14,4,1990,Oklahoma,Stephens County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2503.8,
15,5,1990,Missouri,Johnson County,Flood,SEVERE STORMS & FLOODING,2227.94,
14,4,1990,Oklahoma,Caddo County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",7696.0,
14,4,1990,Oklahoma,Johnston County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2848.82,
14,4,1990,Oklahoma,Oklahoma County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",186844.58,
15,5,1990,Missouri,Callaway County,Flood,SEVERE STORMS & FLOODING,11526.32,
18,5,1990,Iowa,Cedar County,Flood,SEVERE STORMS & FLOODING,2301.52,
1,5,1990,Arkansas,Yell County,Flood,SEVERE STORMS & FLOODING,5768.1,
18,5,1990,Iowa,Dallas County,Flood,SEVERE STORMS & FLOODING,615716.14,
14,4,1990,Oklahoma,Jefferson County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",21758.36,
15,5,1990,Missouri,Boone County,Flood,SEVERE STORMS & FLOODING,6403.54,
1,5,1990,Arkansas,Union County,Flood,SEVERE STORMS & FLOODING,4968.34,
14,4,1990,Oklahoma,McClain County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",8971.56,
14,4,1990,Oklahoma,Marshall County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",8607.82,
18,5,1990,Iowa,Audubon County,Flood,SEVERE STORMS & FLOODING,1590.94,
15,5,1990,Missouri,Webster County,Flood,SEVERE STORMS & FLOODING,2380.04,
14,4,1990,Oklahoma,Okmulgee County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",10417.94,
18,5,1990,Iowa,Clarke County,Flood,SEVERE STORMS & FLOODING,3648.84,
14,4,1990,Oklahoma,Hughes County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4425.72,
14,4,1990,Oklahoma,Cotton County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1610.18,
14,4,1990,Oklahoma,Le Flore County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",13099.84,
14,4,1990,Oklahoma,Pushmataha County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3008.720000000001,
15,5,1990,Missouri,Jackson County,Flood,SEVERE STORMS & FLOODING,5316.74,
18,5,1990,Iowa,Franklin County,Flood,SEVERE STORMS & FLOODING,20322.38,
15,5,1990,Missouri,Bates County,Flood,SEVERE STORMS & FLOODING,4432.74,
18,5,1990,Iowa,Jones County,Flood,SEVERE STORMS & FLOODING,5252.52,
18,5,1990,Iowa,Mahaska County,Flood,SEVERE STORMS & FLOODING,5819.06,
18,5,1990,Iowa,Muscatine County,Flood,SEVERE STORMS & FLOODING,11113.7,
18,5,1990,Iowa,Iowa County,Flood,SEVERE STORMS & FLOODING,6158.62,
18,5,1990,Iowa,Hamilton County,Flood,SEVERE STORMS & FLOODING,2214.42,
18,5,1990,Iowa,Louisa County,Flood,SEVERE STORMS & FLOODING,8619.78,
18,5,1990,Iowa,Linn County,Flood,SEVERE STORMS & FLOODING,30334.72,
18,5,1990,Iowa,Jasper County,Flood,SEVERE STORMS & FLOODING,9284.6,
18,5,1990,Iowa,Marshall County,Flood,SEVERE STORMS & FLOODING,8607.82,
18,5,1990,Iowa,Hardin County,Flood,SEVERE STORMS & FLOODING,14205.1,
18,5,1990,Iowa,Marion County,Flood,SEVERE STORMS & FLOODING,14668.68,
18,5,1990,Iowa,Keokuk County,Flood,SEVERE STORMS & FLOODING,2732.86,
18,5,1990,Iowa,Tama County,Flood,SEVERE STORMS & FLOODING,4619.42,
18,5,1990,Iowa,Plymouth County,Flood,SEVERE STORMS & FLOODING,128678.94,
18,5,1990,Iowa,Story County,Flood,SEVERE STORMS & FLOODING,23280.92,
15,5,1990,Indiana,Daviess County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2192.58,
15,5,1990,Indiana,Ohio County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11555.18,
15,5,1990,Indiana,Warrick County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",15519.14,
28,5,1990,Ohio,Licking County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",43287.92,
28,5,1990,Ohio,Trumbull County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",54681.12,
15,5,1990,Indiana,Brown County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",64481.82,
15,5,1990,Indiana,Harrison County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",17965.74,
15,5,1990,Indiana,Scott County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6026.02,
15,5,1990,Indiana,Gibson County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",12917.58,
28,5,1990,Ohio,Clermont County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",51314.38000000001,
18,5,1990,Iowa,Polk County,Flood,SEVERE STORMS & FLOODING,11493.3,
15,5,1990,Indiana,Lawrence County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",10885.94,
18,5,1990,Iowa,Webster County,Flood,SEVERE STORMS & FLOODING,2380.04,
15,5,1990,Indiana,Putnam County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",14426.36,
28,5,1990,Ohio,Muskingum County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",22379.24,
15,5,1990,Indiana,Dubois County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",10891.14,
15,5,1990,Indiana,Jennings County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",7416.5,
28,5,1990,Ohio,Harrison County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",17965.74,
18,5,1990,Iowa,Wapello County,Flood,SEVERE STORMS & FLOODING,9262.5,
15,5,1990,Indiana,Perry County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2057.9,
28,5,1990,Ohio,Athens County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",16836.82,
28,5,1990,Ohio,Pike County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",14915.94,
28,5,1990,Ohio,Fairfield County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6228.56,
18,5,1990,Iowa,Washington County,Flood,SEVERE STORMS & FLOODING,34290.62,
15,5,1990,Indiana,Floyd County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3972.54,
18,5,1990,Iowa,Madison County,Flood,SEVERE STORMS & FLOODING,3460.08,
28,5,1990,Ohio,Belmont County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",18304.0,
18,5,1990,Iowa,Scott County,Flood,SEVERE STORMS & FLOODING,6026.02,
18,5,1990,Iowa,Woodbury County,Flood,SEVERE STORMS & FLOODING,26564.72,
15,5,1990,Indiana,Ripley County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3666.0,
15,5,1990,Indiana,Martin County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1247.74,
28,5,1990,Ohio,Perry County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2057.9,
28,5,1990,Ohio,Jefferson County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",21758.36,
28,5,1990,Ohio,Mahoning County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",62093.98,
15,5,1990,Indiana,Greene County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4784.78,
18,5,1990,Iowa,Shelby County,Flood,SEVERE STORMS & FLOODING,6616.480000000001,
15,5,1990,Indiana,Clark County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",9019.4,
28,5,1990,Ohio,Columbiana County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",28038.66,
15,5,1990,Indiana,Switzerland County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2759.38,
28,5,1990,Ohio,Richland County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4685.46,
28,5,1990,Ohio,Jackson County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5316.74,
15,5,1990,Indiana,Orange County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",8705.06,
18,5,1990,Iowa,Monroe County,Flood,SEVERE STORMS & FLOODING,11614.98,
28,5,1990,Ohio,Madison County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3460.08,
18,5,1990,Iowa,Johnson County,Flood,SEVERE STORMS & FLOODING,2227.94,
18,5,1990,Iowa,Monona County,Flood,SEVERE STORMS & FLOODING,2403.1800000000007,
15,5,1990,Indiana,Jackson County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5316.74,
28,5,1990,Ohio,Franklin County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",20322.38,
18,5,1990,Iowa,Warren County,Flood,SEVERE STORMS & FLOODING,9769.5,
15,5,1990,Indiana,Dearborn County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",13012.22,
15,5,1990,Indiana,Pike County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",14915.94,
15,5,1990,Indiana,Washington County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",34290.62,
28,5,1990,Ohio,Monroe County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11614.98,
15,5,1990,Indiana,Knox County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",966.94,
28,5,1990,Ohio,Hocking County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",7638.8,
15,5,1990,Indiana,Crawford County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4327.440000000001,
15,5,1990,Indiana,Posey County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6736.6,
15,5,1990,Indiana,Vermillion County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4215.12,
28,5,1990,Ohio,Morrow County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2904.98,
28,5,1990,Ohio,Ross County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",20296.64,
15,5,1990,Indiana,Franklin County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",20322.38,
15,5,1990,Indiana,Montgomery County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",24541.92,
28,5,1990,Ohio,Butler County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",47804.12,
15,5,1990,Indiana,Jefferson County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",21758.36,
28,5,1990,Ohio,Hamilton County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2214.42,
28,5,1990,Ohio,Lawrence County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",10885.94,
15,5,1990,Illinois,Hamilton County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2214.42,
28,5,1990,Ohio,Vinton County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3493.1,
15,5,1990,Illinois,Shelby County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6616.480000000001,
15,5,1990,Illinois,Jasper County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",9284.6,
10,6,1990,Nebraska,Buffalo County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3532.6200000000013,
15,5,1990,Illinois,Marshall County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",8607.82,
15,5,1990,Illinois,Calhoun County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983.02,
26,6,1990,California,Los Angeles County,Fire,FIRES,2552837.3000000003,
15,5,1990,Illinois,Edwards County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",520.52,
15,5,1990,Illinois,Jo Daviess County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5896.2800000000025,
15,5,1990,Illinois,Marion County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",14668.68,
15,5,1990,Illinois,Cass County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",7920.64,
15,5,1990,Illinois,Tazewell County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11720.28,
26,6,1990,California,San Bernardino County,Fire,FIRES,529154.6,
15,5,1990,Illinois,Wabash County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",8550.880000000001,
26,6,1990,California,Riverside County,Fire,FIRES,569306.66,
10,6,1990,Nebraska,Clay County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2440.36,
10,6,1990,Nebraska,Custer County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2136.16,
10,6,1990,Nebraska,Hamilton County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2214.42,
22,6,1990,Wisconsin,Kewaunee County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5349.24,
22,6,1990,Wisconsin,Rock County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",41686.06000000001,
28,8,1990,Illinois,Will County,Tornado,TORNADOES,176165.6,
15,5,1990,Illinois,Wayne County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11045.06,
10,6,1990,Nebraska,Nance County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",971.1,
10,6,1990,Nebraska,Stanton County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1593.54,
22,6,1990,Wisconsin,Winnebago County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",43418.44,
15,5,1990,Illinois,Richland County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4685.46,
15,5,1990,Illinois,Henry County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",14079.26,
10,6,1990,Nebraska,Thurston County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",65588.64,
7,8,1990,New Hampshire,Carroll County,Flood,SEVERE STORMS & FLOODING,7810.92,
22,6,1990,Wisconsin,Dane County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",126898.98,
10,6,1990,Nebraska,Colfax County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3575.0,
7,8,1990,New Hampshire,Merrimack County,Flood,SEVERE STORMS & FLOODING,38075.7,
22,6,1990,Wisconsin,Iowa County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6158.62,
10,6,1990,Nebraska,Gage County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",5800.860000000002,
15,5,1990,Illinois,Bureau County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",9094.28,
22,6,1990,Wisconsin,Outagamie County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",45940.7,
10,6,1990,Nebraska,Red Willow County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2874.3,
4,7,1990,Vermont,Chittenden County,Flood,SEVERE STORMS & FLOODING,40701.7,
26,6,1990,California,Santa Barbara County,Fire,FIRES,110212.7,
22,6,1990,Wisconsin,Calumet County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",12732.46,
22,6,1990,Wisconsin,Brown County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",64481.82,
10,6,1990,Nebraska,Sherman County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",788.84,
7,8,1990,New Hampshire,Coos County,Flood,SEVERE STORMS & FLOODING,16391.18,
4,7,1990,Vermont,Lamoille County,Flood,SEVERE STORMS & FLOODING,6363.5,
10,6,1990,Nebraska,Cuming County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2376.14,
10,6,1990,Nebraska,Boone County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6403.54,
22,6,1990,Wisconsin,Juneau County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6932.64,
22,6,1990,Wisconsin,Crawford County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4327.440000000001,
28,8,1990,Illinois,Kendall County,Tornado,TORNADOES,8686.6,
10,6,1990,Nebraska,Chase County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1031.16,
7,8,1990,New Hampshire,Hillsborough County,Flood,SEVERE STORMS & FLOODING,104187.46,
22,6,1990,Wisconsin,Grant County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",13314.08,
25,7,1990,Iowa,Buchanan County,Flood,SEVERE STORMS & FLOODING,6265.480000000001,
10,6,1990,Nebraska,Madison County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",3460.08,
7,8,1990,New Hampshire,Sullivan County,Flood,SEVERE STORMS & FLOODING,40773.98,
22,6,1990,Wisconsin,Vernon County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",7740.98,
22,6,1990,Wisconsin,Green County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",9578.92,
15,5,1990,Illinois,White County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",6718.66,
17,8,1990,Wisconsin,Monroe County,Flood,SEVERE STORMS & FLOODING,11614.98,
10,6,1990,Nebraska,Thayer County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1359.28,
10,6,1990,Nebraska,Hall County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",871.7800000000003,
7,8,1990,New Hampshire,Belknap County,Flood,SEVERE STORMS & FLOODING,15622.88,
22,6,1990,Wisconsin,Richland County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4685.46,
28,8,1990,Illinois,Kane County,Tornado,TORNADOES,1852.5,
4,7,1990,Vermont,Washington County,Flood,SEVERE STORMS & FLOODING,34290.62,
10,6,1990,Nebraska,Sarpy County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",41298.4,
10,6,1990,Nebraska,Dodge County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",23077.34,
4,7,1990,Vermont,Franklin County,Flood,SEVERE STORMS & FLOODING,20322.38,
22,6,1990,Wisconsin,Lafayette County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",4377.3600000000015,
25,7,1990,Iowa,Black Hawk County,Flood,SEVERE STORMS & FLOODING,34083.4,
10,6,1990,Nebraska,Washington County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",34290.62,
7,8,1990,New Hampshire,Cheshire County,Flood,SEVERE STORMS & FLOODING,20050.42,
10,6,1990,Nebraska,Douglas County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",11481.34,
22,6,1990,Wisconsin,Manitowoc County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",21174.92,
25,7,1990,Iowa,Bremer County,Flood,SEVERE STORMS & FLOODING,6311.76,
10,6,1990,Nebraska,Platte County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",2253.42,
4,7,1990,Vermont,Caledonia County,Flood,SEVERE STORMS & FLOODING,8119.02,
7,8,1990,New Hampshire,Grafton County,Flood,SEVERE STORMS & FLOODING,23170.68,
10,6,1990,Nebraska,Hitchcock County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",756.08,
22,6,1990,Wisconsin,Sauk County,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",16113.76,
25,7,1990,Iowa,Clinton County,Flood,SEVERE STORMS & FLOODING,10201.88,
25,7,1990,Iowa,Johnson County,Flood,SEVERE STORMS & FLOODING,2227.94,
25,7,1990,Iowa,Cerro Gordo County,Flood,SEVERE STORMS & FLOODING,11479.26,
25,7,1990,Iowa,Fremont County,Flood,SEVERE STORMS & FLOODING,10431.98,
25,7,1990,Iowa,Pottawattamie County,Flood,SEVERE STORMS & FLOODING,24221.08,
11,10,1990,Georgia,Emanuel County,Flood,SEVERE STORMS & FLOODING,5875.480000000001,
25,7,1990,Iowa,Chickasaw County,Flood,SEVERE STORMS & FLOODING,4521.92,
25,7,1990,Iowa,Clayton County,Flood,SEVERE STORMS & FLOODING,4713.54,
25,7,1990,Iowa,Winneshiek County,Flood,SEVERE STORMS & FLOODING,5474.56,
25,7,1990,Iowa,Jones County,Flood,SEVERE STORMS & FLOODING,5252.52,
11,10,1990,Georgia,Jefferson County,Flood,SEVERE STORMS & FLOODING,21758.36,
